date,close_mean,close_sd,open_mean,open_sd,high_mean,high_sd,low_mean,low_sd,close_lr_open_lr_cov,close_lr_high_lr_cov,close_lr_low_lr_cov,open_lr_high_lr_cov,open_lr_low_lr_cov,high_lr_low_lr_cov,change_oi,avg_atmError,ts_atr,prevOp,ttm,atmError,strike,spot,opPrice,percentage,yield03,Target
2019-10-31,0.0023448438943496235,0.00710646443367855,0.0016868572078004792,0.008776654484862664,0.0017507249234743599,0.007191363696793528,0.002767195272726584,0.0058579827996007435,-0.00047958315233127195,0.005741950887982236,0.0032465366161495853,0.00632376470150495,0.005658621740318043,0.003562302626111375,124.56659619450315,0.9991482608695652,1.0120550869510825,0.031969565217391305,7.0,1.0328217391304348,11500.0,11877.45,381.95,3.321304347826086,5.05,33
2019-10-31,0.0023448438943496235,0.00710646443367855,0.0016868572078004792,0.008776654484862664,0.0017507249234743599,0.007191363696793528,0.002767195272726584,0.0058579827996007435,-0.00047958315233127195,0.005741950887982236,0.0032465366161495853,0.00632376470150495,0.005658621740318043,0.003562302626111375,12.711864406779661,0.9948229437229441,1.0120550869510825,0.027316017316017314,7.0,1.0283506493506491,11550.0,11877.45,329.3,2.851082251082252,5.05,28
2019-10-31,0.0023448438943496235,0.00710646443367855,0.0016868572078004792,0.008776654484862664,0.0017507249234743599,0.007191363696793528,0.002767195272726584,0.0058579827996007435,-0.00047958315233127195,0.005741950887982236,0.0032465366161495853,0.00632376470150495,0.005658621740318043,0.003562302626111375,216.6002656042496,0.9905349137931037,1.0120550869510825,0.024336206896551724,7.0,1.0239181034482758,11600.0,11877.45,289.9,2.4991379310344826,5.05,24
2019-10-31,0.0023448438943496235,0.00710646443367855,0.0016868572078004792,0.008776654484862664,0.0017507249234743599,0.007191363696793528,0.002767195272726584,0.0058579827996007435,-0.00047958315233127195,0.005741950887982236,0.0032465366161495853,0.00632376470150495,0.005658621740318043,0.003562302626111375,746.7692307692308,0.9862836909871248,1.0120550869510825,0.0206137339055794,7.0,1.0195236051502146,11650.0,11877.45,240.9,2.067811158798284,5.05,20
2019-10-31,0.0023448438943496235,0.00710646443367855,0.0016868572078004792,0.008776654484862664,0.0017507249234743599,0.007191363696793528,0.002767195272726584,0.0058579827996007435,-0.00047958315233127195,0.005741950887982236,0.0032465366161495853,0.00632376470150495,0.005658621740318043,0.003562302626111375,185.1758793969849,0.9778897872340429,1.0120550869510825,0.01454042553191489,7.0,1.0108468085106384,11750.0,11877.45,167.0,1.421276595744681,5.05,14
2019-10-31,0.0023448438943496235,0.00710646443367855,0.0016868572078004792,0.008776654484862664,0.0017507249234743599,0.007191363696793528,0.002767195272726584,0.0058579827996007435,-0.00047958315233127195,0.005741950887982236,0.0032465366161495853,0.00632376470150495,0.005658621740318043,0.003562302626111375,6846.153846153847,0.9379759183673472,1.0120550869510825,0.0005183673469387755,7.0,0.9695877551020408,12250.0,11877.45,6.8,0.05551020408163265,5.05,0
2019-10-31,0.0023448438943496235,0.00710646443367855,0.0016868572078004792,0.008776654484862664,0.0017507249234743599,0.007191363696793528,0.002767195272726584,0.0058579827996007435,-0.00047958315233127195,0.005741950887982236,0.0032465366161495853,0.00632376470150495,0.005658621740318043,0.003562302626111375,51.0184420589045,0.9496037190082646,1.0120550869510825,0.0018801652892561985,7.0,0.9816074380165288,12100.0,11877.45,21.95,0.18140495867768594,5.05,1
2019-10-31,0.0023448438943496235,0.00710646443367855,0.0016868572078004792,0.008776654484862664,0.0017507249234743599,0.007191363696793528,0.002767195272726584,0.0058579827996007435,-0.00047958315233127195,0.005741950887982236,0.0032465366161495853,0.00632376470150495,0.005658621740318043,0.003562302626111375,403.74639769452455,0.9456958847736628,1.0120550869510825,0.0011646090534979429,7.0,0.977567901234568,12150.0,11877.45,14.65,0.1205761316872428,5.05,1
2019-10-31,0.0023448438943496235,0.00710646443367855,0.0016868572078004792,0.008776654484862664,0.0017507249234743599,0.007191363696793528,0.002767195272726584,0.0058579827996007435,-0.00047958315233127195,0.005741950887982236,0.0032465366161495853,0.00632376470150495,0.005658621740318043,0.003562302626111375,151.61810124882498,0.9575170833333336,1.0120550869510825,0.0039166666666666655,7.0,0.9897875,12000.0,11877.45,45.4,0.37833333333333335,5.05,3
2019-10-31,0.0023448438943496235,0.00710646443367855,0.0016868572078004792,0.008776654484862664,0.0017507249234743599,0.007191363696793528,0.002767195272726584,0.0058579827996007435,-0.00047958315233127195,0.005741950887982236,0.0032465366161495853,0.00632376470150495,0.005658621740318043,0.003562302626111375,175.86206896551724,0.9535439834024898,1.0120550869510825,0.002618257261410789,7.0,0.9856804979253112,12050.0,11877.45,31.4,0.2605809128630705,5.05,2
2019-10-31,0.0023448438943496235,0.00710646443367855,0.0016868572078004792,0.008776654484862664,0.0017507249234743599,0.007191363696793528,0.002767195272726584,0.0058579827996007435,-0.00047958315233127195,0.005741950887982236,0.0032465366161495853,0.00632376470150495,0.005658621740318043,0.003562302626111375,236.56072019107108,0.9655634453781514,1.0120550869510825,0.006978991596638656,7.0,0.9981050420168068,11900.0,11877.45,83.15,0.6987394957983194,5.05,6
2019-10-31,0.0023448438943496235,0.00710646443367855,0.0016868572078004792,0.008776654484862664,0.0017507249234743599,0.007191363696793528,0.002767195272726584,0.0058579827996007435,-0.00047958315233127195,0.005741950887982236,0.0032465366161495853,0.00632376470150495,0.005658621740318043,0.003562302626111375,33.70262390670554,0.9696375527426162,1.0120550869510825,0.009054852320675105,7.0,1.0023164556962023,11850.0,11877.45,107.75,0.9092827004219408,5.05,9
2019-10-31,0.0023448438943496235,0.00710646443367855,0.0016868572078004792,0.008776654484862664,0.0017507249234743599,0.007191363696793528,0.002767195272726584,0.0058579827996007435,-0.00047958315233127195,0.005741950887982236,0.0032465366161495853,0.00632376470150495,0.005658621740318043,0.003562302626111375,366.6855845629966,0.9820688034188036,1.0120550869510825,0.016957264957264958,7.0,1.0151666666666668,11700.0,11877.45,204.7,1.7495726495726494,5.05,17
2019-10-31,0.0023448438943496235,0.00710646443367855,0.0016868572078004792,0.008776654484862664,0.0017507249234743599,0.007191363696793528,0.002767195272726584,0.0058579827996007435,-0.00047958315233127195,0.005741950887982236,0.0032465366161495853,0.00632376470150495,0.005658621740318043,0.003562302626111375,57.48361252731245,0.9737461864406779,1.0120550869510825,0.01165677966101695,7.0,1.006563559322034,11800.0,11877.45,137.35,1.1639830508474576,5.05,11
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,37.51936571584799,0.951796694214876,1.0118596194784406,0.0018140495867768594,6.0,0.9826942148760328,12100.0,11890.6,14.6,0.1206611570247934,5.04,1
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,8.778405813819356,0.9439950819672132,1.0118596194784406,0.0062622950819672145,27.0,0.9746393442622951,12200.0,11890.6,70.05,0.5741803278688524,5.04,5
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,7.9010151096973384,0.9597283333333336,1.0118596194784406,0.012454166666666664,27.0,0.9908833333333332,12000.0,11890.6,144.6,1.205,5.04,12
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,11.666666666666664,0.9557460580912864,1.0118596194784406,0.010564315352697095,27.0,0.9867717842323652,12050.0,11890.6,122.55,1.0170124481327802,5.04,10
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,6.930693069306932,0.9478798353909468,1.0118596194784406,0.007251028806584362,27.0,0.9786502057613168,12150.0,11890.6,84.15,0.6925925925925926,5.04,6
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,-0.5861977084998667,0.9928224137931037,1.0118596194784406,0.03456896551724138,27.0,1.0250517241379309,11600.0,11890.6,400.65,3.453879310344828,5.04,34
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,-4.761904761904762,0.9971203463203464,1.0118596194784406,0.0380952380952381,27.0,1.0294891774891777,11550.0,11890.6,430.3,3.7255411255411257,5.04,37
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,-1.1111111111111112,0.988561373390558,1.0118596194784406,0.031223175965665238,27.0,1.0206523605150215,11650.0,11890.6,366.8,3.148497854077253,5.04,31
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,2.9625687422387794,0.9843367521367524,1.0118596194784406,0.028260683760683764,27.0,1.0162905982905983,11700.0,11890.6,328.95,2.8115384615384613,5.04,28
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,0.0,1.0058288209606991,1.0118596194784406,0.04987772925764192,27.0,1.0384803493449781,11450.0,11890.6,523.25,4.569868995633189,5.04,45
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,-0.13253134876134162,1.001455652173913,1.0118596194784406,0.04183913043478262,27.0,1.0339652173913043,11500.0,11890.6,483.65,4.205652173913043,5.04,42
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,4.0983606557377055,0.9801480851063832,1.0118596194784406,0.025455319148936173,27.0,1.0119659574468085,11750.0,11890.6,290.55,2.4727659574468093,5.04,24
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,3.680866965620329,0.9759949152542374,1.0118596194784406,0.022398305084745763,27.0,1.007677966101695,11800.0,11890.6,262.2,2.2220338983050847,5.04,22
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,20.70063694267516,0.9718767932489452,1.0118596194784406,0.019371308016877642,27.0,1.0034261603375527,11850.0,11890.6,228.35,1.9270042194092831,5.04,19
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,232.25806451612902,0.9401420408163268,1.0118596194784406,0.005077551020408164,27.0,0.970661224489796,12250.0,11890.6,56.7,0.4628571428571429,5.04,4
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,50.5283381364073,0.9597283333333336,1.0118596194784406,0.003783333333333333,6.0,0.9908833333333332,12000.0,11890.6,36.3,0.3025,5.04,3
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,15.256487628243814,0.951796694214876,1.0118596194784406,0.008681818181818181,27.0,0.9826942148760328,12100.0,11890.6,101.4,0.8380165289256201,5.04,8
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,34.11284335560505,0.9677932773109243,1.0118596194784406,0.01700840336134454,27.0,0.9992100840336134,11900.0,11890.6,198.85,1.6710084033613446,5.04,16
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,72.26851851851852,0.9557460580912864,1.0118596194784406,0.002605809128630705,6.0,0.9867717842323652,12050.0,11890.6,23.3,0.1933609958506224,5.04,1
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,21.75572519083969,0.9637439330543934,1.0118596194784406,0.014543933054393306,27.0,0.9950292887029292,11950.0,11890.6,171.7,1.4368200836820084,5.04,14
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,149.42791762013732,0.9478798353909468,1.0118596194784406,0.001205761316872428,6.0,0.9786502057613168,12150.0,11890.6,8.75,0.0720164609053498,5.04,0
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,64.28571428571429,0.9597283333333336,1.0118596194784406,0.010375,20.0,0.9908833333333332,12000.0,11890.6,115.7,0.9641666666666666,5.04,9
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,12.995722048791768,0.9759949152542374,1.0118596194784406,0.011639830508474577,6.0,1.007677966101695,11800.0,11890.6,134.25,1.1377118644067796,5.04,11
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,-1.34987230937614,0.9843367521367524,1.0118596194784406,0.017495726495726494,6.0,1.0162905982905983,11700.0,11890.6,209.8,1.7931623931623932,5.04,17
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,64.71870911469689,0.9718767932489452,1.0118596194784406,0.009092827004219407,6.0,1.0034261603375527,11850.0,11890.6,101.75,0.8586497890295358,5.04,8
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,-2.957214765100672,0.9928224137931037,1.0118596194784406,0.024991379310344827,6.0,1.0250517241379309,11600.0,11890.6,299.9,2.5853448275862068,5.04,25
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,-69.92481203007519,0.9971203463203464,1.0118596194784406,0.02851082251082251,6.0,1.0294891774891777,11550.0,11890.6,359.95,3.1164502164502164,5.04,31
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,1.145374449339207,0.9801480851063832,1.0118596194784406,0.01421276595744681,6.0,1.0119659574468085,11750.0,11890.6,170.05,1.4472340425531915,5.04,14
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,300.5524861878453,0.9325295546558706,1.0118596194784406,0.00025506072874493927,6.0,0.9628016194331984,12350.0,11890.6,1.7,0.013765182186234815,5.04,0
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,3.5963095462248162,1.001455652173913,1.0118596194784406,0.03321304347826086,6.0,1.0339652173913043,11500.0,11890.6,397.35,3.455217391304348,5.04,34
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,268.30601092896177,0.9677932773109243,1.0118596194784406,0.01088655462184874,13.0,0.9992100840336134,11900.0,11890.6,121.6,1.0218487394957982,5.04,10
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,45.673190285310056,0.9637439330543934,1.0118596194784406,0.005167364016736402,6.0,0.9950292887029292,11950.0,11890.6,53.35,0.44644351464435145,5.04,4
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,21.583311045734163,0.9363203252032521,1.0118596194784406,0.00036991869918699184,6.0,0.9667154471544716,12300.0,11890.6,2.35,0.019105691056910568,5.04,0
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,139.8671096345515,0.9401420408163268,1.0118596194784406,0.0005551020408163265,6.0,0.970661224489796,12250.0,11890.6,3.25,0.026530612244897958,5.04,0
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,1000.0,0.9759949152542374,1.0118596194784406,0.02108474576271186,20.0,1.007677966101695,11800.0,11890.6,216.0,1.8305084745762712,5.04,18
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,34.08482995796714,0.9677932773109243,1.0118596194784406,0.006987394957983194,6.0,0.9992100840336134,11900.0,11890.6,75.2,0.6319327731092437,5.04,6
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,-10.526315789473683,1.0058288209606991,1.0118596194784406,0.03711790393013102,6.0,1.0384803493449781,11450.0,11890.6,420.5,3.672489082969432,5.04,36
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,266.66666666666663,0.9637439330543934,1.0118596194784406,0.008460251046025104,13.0,0.9950292887029292,11950.0,11890.6,99.75,0.8347280334728033,5.04,8
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,157.14285714285714,0.9677932773109243,1.0118596194784406,0.014184873949579832,20.0,0.9992100840336134,11900.0,11890.6,162.8,1.3680672268907563,5.04,13
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,110.0,0.9718767932489452,1.0118596194784406,0.013050632911392405,13.0,1.0034261603375527,11850.0,11890.6,149.8,1.2641350210970466,5.04,12
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,4.069767441860465,0.988561373390558,1.0118596194784406,0.02067811158798283,6.0,1.0206523605150215,11650.0,11890.6,258.0,2.2145922746781115,5.04,22
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,54.54545454545454,0.9801480851063832,1.0118596194784406,0.018212765957446808,13.0,1.0119659574468085,11750.0,11890.6,214.05,1.8217021276595744,5.04,18
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,997.5757575757576,0.9439950819672132,1.0118596194784406,0.0024672131147540984,13.0,0.9746393442622951,12200.0,11890.6,22.4,0.1836065573770492,5.04,1
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,757.2519083969465,0.9363203252032521,1.0118596194784406,0.0014959349593495935,13.0,0.9667154471544716,12300.0,11890.6,10.7,0.08699186991869919,5.04,0
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,-32.44274809160305,0.9843367521367524,1.0118596194784406,0.021162393162393163,13.0,1.0162905982905983,11700.0,11890.6,253.7,2.168376068376068,5.04,21
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,18.513420509291123,0.9597283333333336,1.0118596194784406,0.007079166666666667,13.0,0.9908833333333332,12000.0,11890.6,77.9,0.6491666666666668,5.04,6
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,213.22033898305085,0.951796694214876,1.0118596194784406,0.004347107438016529,13.0,0.9826942148760328,12100.0,11890.6,44.2,0.3652892561983472,5.04,3
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,11.111111111111107,1.001455652173913,1.0118596194784406,0.039691304347826084,13.0,1.0339652173913043,11500.0,11890.6,400.0,3.4782608695652173,5.04,34
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,-9.836065573770492,0.9928224137931037,1.0118596194784406,0.03242241379310345,13.0,1.0250517241379309,11600.0,11890.6,324.85,2.8004310344827585,5.04,28
2019-11-01,0.002616172372743364,0.006953953761490768,0.00256009994479353,0.007633279110184769,0.002476923503896775,0.005947737326468761,0.0026708042089923444,0.0059037929605576175,-0.0026362852652928137,0.00516817182376902,0.003184336665618132,0.0046238512086787574,0.005526300751859239,0.003420526275297414,48.043023603226786,0.9439950819672132,1.0118596194784406,0.0007950819672131147,6.0,0.9746393442622951,12200.0,11890.6,5.2,0.042622950819672135,5.04,0
